MAIN-FILE-ID,HULFT-ID,SEND-CLASS,SEND-DETAIL-FILE,PLANTCD,CODE-CONVERT,IN-REC-TYPE,IN-REC-LENGTH,OUT-REC-TYPE,OUT-REC-LENGTH,NEW-LINE-TYPE,SHIFTTRANSACT,SSFDEL,CMDERRMD,RETRY,INTERVAL,ZERO-CHK
HS1198,N8R5KFK7,HULFT,/CDTHULFT.KF.FTPLIBL7/H1R5KFK7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1199,N8R5KFK8,HULFT,/CDTHULFT.KF.FTPLIBL8/H1R5KFK8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1200,N8R5KFK9,HULFT,/CDTHULFT.KF.FTPLIBL9/H1R5KFK9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1201,N8R5KFL0,HULFT,/CDTHULFT.KF.FTPLIBM0/H1R5KFL0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1202,N8R5KFL1,HULFT,/CDTHULFT.KF.FTPLIBM1/H1R5KFL1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1203,N8R5KFL2,HULFT,/CDTHULFT.KF.FTPLIBM2/H1R5KFL2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1204,N8R5KFL3,HULFT,/CDTHULFT.KF.FTPLIBM3/H1R5KFL3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1209,N8R5KFM0,HULFT,/CDTHULFT.KF.FTPLIBN0/H1R5KFM0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1210,N8R5KFM1,HULFT,/CDTHULFT.KF.FTPLIBN1/H1R5KFM1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1211,N8R5KFM2,HULFT,/CDTHULFT.KF.FTPLIBN2/H1R5KFM2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1212,N8R5KFM3,HULFT,/CDTHULFT.KF.FTPLIBN3/H1R5KFM3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1213,N8R5KFM4,HULFT,/CDTHULFT.KF.FTPLIBN4/H1R5KFM4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1214,N8R5KFM5,HULFT,/CDTHULFT.KF.FTPLIBN5/H1R5KFM5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1215,N8R5KFM6,HULFT,/CDTHULFT.KF.FTPLIBN6/H1R5KFM6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1216,N8R5KFM7,HULFT,/CDTHULFT.KF.FTPLIBN7/H1R5KFM7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1217,N8R5KFM8,HULFT,/CDTHULFT.KF.FTPLIBN8/H1R5KFM8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1218,N8R5KFM9,HULFT,/CDTHULFT.KF.FTPLIBN9/H1R5KFM9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1219,N8R5KFN0,HULFT,/CDTHULFT.KF.FTPLIBP0/H1R5KFN0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1220,N8R5KFN1,HULFT,/CDTHULFT.KF.FTPLIBP1/H1R5KFN1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1221,N8R5KFN2,HULFT,/CDTHULFT.KF.FTPLIBP2/H1R5KFN2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1222,N8R5KFN3,HULFT,/CDTHULFT.KF.FTPLIBP3/H1R5KFN3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1223,N8R5KFN4,HULFT,/CDTHULFT.KF.FTPLIBP4/H1R5KFN4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1224,N8R5KFN5,HULFT,/CDTHULFT.KF.FTPLIBP5/H1R5KFN5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1225,N8R5KFN6,HULFT,/CDTHULFT.KF.FTPLIBP6/H1R5KFN6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1226,N8R5KFN7,HULFT,/CDTHULFT.KF.FTPLIBP7/H1R5KFN7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1227,N8R5KFN8,HULFT,/CDTHULFT.KF.FTPLIBP8/H1R5KFN8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1228,N8R5KFN9,HULFT,/CDTHULFT.KF.FTPLIBP9/H1R5KFN9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1229,N8R5KFP0,HULFT,/CDTHULFT.KF.FTPLIBQ0/H1R5KFP0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1230,N8R5KFP1,HULFT,/CDTHULFT.KF.FTPLIBQ1/H1R5KFP1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1231,N8R5KFP2,HULFT,/CDTHULFT.KF.FTPLIBQ2/H1R5KFP2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1232,N8R5KFP3,HULFT,/CDTHULFT.KF.FTPLIBQ3/H1R5KFP3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1240,N8R5KFR3,HULFT,/CDTHULFT.KF.FTPLIBS3/H1R5KFR3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1241,N8R5KFR4,HULFT,/CDTHULFT.KF.FTPLIBS4/H1R5KFR4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1242,N8R5KFR5,HULFT,/CDTHULFT.KF.FTPLIBS5/H1R5KFR5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1243,N8R5KFR6,HULFT,/CDTHULFT.KF.FTPLIBS6/H1R5KFR6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1244,N8R5KFR7,HULFT,/CDTHULFT.KF.FTPLIBS7/H1R5KFR7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1245,N8R5KFR8,HULFT,/CDTHULFT.KF.FTPLIBS8/H1R5KFR8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1246,N8R5KFR9,HULFT,/CDTHULFT.KF.FTPLIBS9/H1R5KFR9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1247,N8R5KFS0,HULFT,/CDTHULFT.KF.FTPLIBT0/H1R5KFS0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1248,N8R5KFS1,HULFT,/CDTHULFT.KF.FTPLIBT1/H1R5KFS1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1249,N8R5KFS2,HULFT,/CDTHULFT.KF.FTPLIBT2/H1R5KFS2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1250,N8R5KFS3,HULFT,/CDTHULFT.KF.FTPLIBT3/H1R5KFS3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1251,N8R5KFS4,HULFT,/CDTHULFT.KF.FTPLIBT4/H1R5KFS4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1252,N8R5KFS5,HULFT,/CDTHULFT.KF.FTPLIBT5/H1R5KFS5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1253,N8R5KFS6,HULFT,/CDTHULFT.KF.FTPLIBT6/H1R5KFS6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1254,N8R5KFS7,HULFT,/CDTHULFT.KF.FTPLIBT7/H1R5KFS7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1255,N8R5KFS8,HULFT,/CDTHULFT.KF.FTPLIBT8/H1R5KFS8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1256,N8R5KFS9,HULFT,/CDTHULFT.KF.FTPLIBT9/H1R5KFS9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1257,N8R5KFT0,HULFT,/CDTHULFT.KF.FTPLIBU0/H1R5KFT0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1258,N8R5KFT1,HULFT,/CDTHULFT.KF.FTPLIBU1/H1R5KFT1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1259,N8R5KFT2,HULFT,/CDTHULFT.KF.FTPLIBU2/H1R5KFT2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1260,N8R5KFT3,HULFT,/CDTHULFT.KF.FTPLIBU3/H1R5KFT3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1261,N8R5KFT4,HULFT,/CDTHULFT.KF.FTPLIBU4/H1R5KFT4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1262,N8R5KFT5,HULFT,/CDTHULFT.KF.FTPLIBU5/H1R5KFT5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1263,N8R5KFT6,HULFT,/CDTHULFT.KF.FTPLIBU6/H1R5KFT6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1264,N8R5KFT7,HULFT,/CDTHULFT.KF.FTPLIBU7/H1R5KFT7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1265,N8R5KFT8,HULFT,/CDTHULFT.KF.FTPLIBU8/H1R5KFT8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1266,N8R5KFT9,HULFT,/CDTHULFT.KF.FTPLIBU9/H1R5KFT9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1267,N8R5KFU0,HULFT,/CDTHULFT.KF.FTPLIBV0/H1R5KFU0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1268,N8R5KFU1,HULFT,/CDTHULFT.KF.FTPLIBV1/H1R5KFU1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1269,N8R5KFU2,HULFT,/CDTHULFT.KF.FTPLIBV2/H1R5KFU2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1270,N8R5KFU3,HULFT,/CDTHULFT.KF.FTPLIBV3/H1R5KFU3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1271,N8R5KFU4,HULFT,/CDTHULFT.KF.FTPLIBV4/H1R5KFU4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1272,N8R5KFU5,HULFT,/CDTHULFT.KF.FTPLIBV5/H1R5KFU5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1273,N8R5KFU6,HULFT,/CDTHULFT.KF.FTPLIBV6/H1R5KFU6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1274,N8R5KFU7,HULFT,/CDTHULFT.KF.FTPLIBV7/H1R5KFU7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1275,N8R5KFU8,HULFT,/CDTHULFT.KF.FTPLIBV8/H1R5KFU8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1276,N8R5KFU9,HULFT,/CDTHULFT.KF.FTPLIBV9/H1R5KFU9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1277,N8R5KFV0,HULFT,/CDTHULFT.KF.FTPLIBW0/H1R5KFV0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1278,N8R5KFV1,HULFT,/CDTHULFT.KF.FTPLIBW1/H1R5KFV1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1279,N8R5KFV2,HULFT,/CDTHULFT.KF.FTPLIBW2/H1R5KFV2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1280,N8R5KFV3,HULFT,/CDTHULFT.KF.FTPLIBW3/H1R5KFV3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1281,N8R5KFV4,HULFT,/CDTHULFT.KF.FTPLIBW5/H1R5KFV4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1282,N8R5KFV5,HULFT,/CDTHULFT.KF.FTPLIBW6/H1R5KFV5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1283,N8R5KFV6,HULFT,/CDTHULFT.KF.FTPLIBW7/H1R5KFV6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1284,N8R5KFV7,HULFT,/CDTHULFT.KF.FTPLIBW8/H1R5KFV7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1285,N8R5KFV8,HULFT,/CDTHULFT.KF.FTPLIBW9/H1R5KFV8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1286,N8R5KFV9,HULFT,/CDTHULFT.KF.FTPLIBX0/H1R5KFV9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1287,N8R5KFW0,HULFT,/CDTHULFT.KF.FTPLIBX1/H1R5KFW0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1288,N8R5KF01,HULFT,/CDTHULFT.KF.FTPLIB12/H1R5KF01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1289,N8R5KF02,HULFT,/CDTHULFT.KF.FTPLIB13/H1R5KF02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1290,N8R5KF03,HULFT,/CDTHULFT.KF.FTPLIB14/H1R5KF03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1291,N8R5KF04,HULFT,/CDTHULFT.KF.FTPLIB15/H1R5KF04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1292,N8R5KF05,HULFT,/CDTHULFT.KF.FTPLIB16/H1R5KF05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1293,N8R5KF06,HULFT,/CDTHULFT.KF.FTPLIB17/H1R5KF06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1294,N8R5KF07,HULFT,/CDTHULFT.KF.FTPLIB18/H1R5KF07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1295,N8R5KF08,HULFT,/CDTHULFT.KF.FTPLIB19/H1R5KF08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1296,N8R5KF09,HULFT,/CDTHULFT.KF.FTPLIB20/H1R5KF09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1297,N8R5KF10,HULFT,/CDTHULFT.KF.FTPLIB21/H1R5KF10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1298,N8R5KF11,HULFT,/CDTHULFT.KF.FTPLIB22/H1R5KF11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1299,N8R5KF12,HULFT,/CDTHULFT.KF.FTPLIB23/H1R5KF12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1300,N8R5KF13,HULFT,/CDTHULFT.KF.FTPLIB24/H1R5KF13,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1301,N8R5KF14,HULFT,/CDTHULFT.KF.FTPLIB25/H1R5KF14,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1302,N8R5KF15,HULFT,/CDTHULFT.KF.FTPLIB26/H1R5KF15,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1303,N8R5KF16,HULFT,/CDTHULFT.KF.FTPLIB27/H1R5KF16,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1304,N8R5KF17,HULFT,/CDTHULFT.KF.FTPLIB28/H1R5KF17,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1305,N8R5KF18,HULFT,/CDTHULFT.KF.FTPLIB29/H1R5KF18,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1306,N8R5KF19,HULFT,/CDTHULFT.KF.FTPLIB30/H1R5KF19,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1307,N8R5KF20,HULFT,/CDTHULFT.KF.FTPLIB31/H1R5KF20,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1308,N8R5KF21,HULFT,/CDTHULFT.KF.FTPLIB32/H1R5KF21,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1309,N8R5KF22,HULFT,/CDTHULFT.KF.FTPLIB33/H1R5KF22,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1310,N8R5KF23,HULFT,/CDTHULFT.KF.FTPLIB34/H1R5KF23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1311,N8R5KF24,HULFT,/CDTHULFT.KF.FTPLIB35/H1R5KF24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1312,N8R5KF25,HULFT,/CDTHULFT.KF.FTPLIB36/H1R5KF25,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1313,N8R5KF26,HULFT,/CDTHULFT.KF.FTPLIB37/H1R5KF26,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1314,N8R5KF27,HULFT,/CDTHULFT.KF.FTPLIB38/H1R5KF27,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1315,N8R5KF28,HULFT,/CDTHULFT.KF.FTPLIB39/H1R5KF28,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1316,N8R5KF29,HULFT,/CDTHULFT.KF.FTPLIB40/H1R5KF29,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1317,N8R5KF30,HULFT,/CDTHULFT.KF.FTPLIB41/H1R5KF30,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1318,N8R5KF31,HULFT,/CDTHULFT.KF.FTPLIB42/H1R5KF31,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1319,N8R5KF32,HULFT,/CDTHULFT.KF.FTPLIB43/H1R5KF32,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1320,N8R5KF33,HULFT,/CDTHULFT.KF.FTPLIB44/H1R5KF33,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1321,N8R5KF34,HULFT,/CDTHULFT.KF.FTPLIB45/H1R5KF34,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1322,N8R5KF35,HULFT,/CDTHULFT.KF.FTPLIB46/H1R5KF35,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1323,N8R5KF36,HULFT,/CDTHULFT.KF.FTPLIB47/H1R5KF36,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1324,N8R5KF37,HULFT,/CDTHULFT.KF.FTPLIB48/H1R5KF37,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1325,N8R5KF38,HULFT,/CDTHULFT.KF.FTPLIB49/H1R5KF38,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1326,N8R5KF39,HULFT,/CDTHULFT.KF.FTPLIB50/H1R5KF39,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1327,N8R5KF40,HULFT,/CDTHULFT.KF.FTPLIB51/H1R5KF40,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1328,N8R5KF41,HULFT,/CDTHULFT.KF.FTPLIB52/H1R5KF41,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1329,N8R5KF42,HULFT,/CDTHULFT.KF.FTPLIB53/H1R5KF42,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1330,N8R5KF43,HULFT,/CDTHULFT.KF.FTPLIB54/H1R5KF43,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1331,N8R5KF44,HULFT,/CDTHULFT.KF.FTPLIB55/H1R5KF44,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1332,N8R5KF45,HULFT,/CDTHULFT.KF.FTPLIB56/H1R5KF45,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1333,N8R5KF46,HULFT,/CDTHULFT.KF.FTPLIB57/H1R5KF46,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1334,N8R5KF47,HULFT,/CDTHULFT.KF.FTPLIB58/H1R5KF47,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1335,N8R5KF48,HULFT,/CDTHULFT.KF.FTPLIB59/H1R5KF48,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1336,N8R5KF49,HULFT,/CDTHULFT.KF.FTPLIB60/H1R5KF49,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1337,N8R5KF50,HULFT,/CDTHULFT.KF.FTPLIB61/H1R5KF50,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1338,N8R5KF51,HULFT,/CDTHULFT.KF.FTPLIB62/H1R5KF51,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1339,N8R5KF52,HULFT,/CDTHULFT.KF.FTPLIB63/H1R5KF52,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1340,N8R5KF53,HULFT,/CDTHULFT.KF.FTPLIB64/H1R5KF53,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1341,N8R5KF54,HULFT,/CDTHULFT.KF.FTPLIB65/H1R5KF54,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1342,N8R5KF55,HULFT,/CDTHULFT.KF.FTPLIB66/H1R5KF55,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1343,N8R5KF56,HULFT,/CDTHULFT.KF.FTPLIB67/H1R5KF56,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1344,N8R5KF57,HULFT,/CDTHULFT.KF.FTPLIB68/H1R5KF57,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1345,N8R5KF58,HULFT,/CDTHULFT.KF.FTPLIB69/H1R5KF58,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1346,N8R5KF59,HULFT,/CDTHULFT.KF.FTPLIB70/H1R5KF59,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1347,N8R5KF60,HULFT,/CDTHULFT.KF.FTPLIB71/H1R5KF60,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1348,N8R5KF61,HULFT,/CDTHULFT.KF.FTPLIB72/H1R5KF61,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1349,N8R5KF62,HULFT,/CDTHULFT.KF.FTPLIB73/H1R5KF62,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1350,N8R5KF63,HULFT,/CDTHULFT.KF.FTPLIB74/H1R5KF63,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1351,N8R5KF64,HULFT,/CDTHULFT.KF.FTPLIB75/H1R5KF64,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1352,N8R5KF65,HULFT,/CDTHULFT.KF.FTPLIB76/H1R5KF65,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1353,N8R5KF66,HULFT,/CDTHULFT.KF.FTPLIB77/H1R5KF66,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1354,N8R5KF67,HULFT,/CDTHULFT.KF.FTPLIB78/H1R5KF67,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1355,N8R5KF68,HULFT,/CDTHULFT.KF.FTPLIB79/H1R5KF68,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1356,N8R5KF69,HULFT,/CDTHULFT.KF.FTPLIB80/H1R5KF69,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1357,N8R5KF70,HULFT,/CDTHULFT.KF.FTPLIB81/H1R5KF70,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1358,N8R5KF71,HULFT,/CDTHULFT.KF.FTPLIB82/H1R5KF71,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1359,N8R5KF72,HULFT,/CDTHULFT.KF.FTPLIB83/H1R5KF72,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1360,N8R5KF73,HULFT,/CDTHULFT.KF.FTPLIB84/H1R5KF73,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1361,N8R5KF74,HULFT,/CDTHULFT.KF.FTPLIB85/H1R5KF74,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1362,N8R5KF75,HULFT,/CDTHULFT.KF.FTPLIB86/H1R5KF75,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1363,N8R5KF76,HULFT,/CDTHULFT.KF.FTPLIB87/H1R5KF76,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1364,N8R5KF77,HULFT,/CDTHULFT.KF.FTPLIB88/H1R5KF77,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1365,N8R5KF78,HULFT,/CDTHULFT.KF.FTPLIB89/H1R5KF78,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1366,N8R5KF79,HULFT,/CDTHULFT.KF.FTPLIB90/H1R5KF79,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1367,N8R5KF80,HULFT,/CDTHULFT.KF.FTPLIB91/H1R5KF80,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1368,N8R5KF81,HULFT,/CDTHULFT.KF.FTPLIB92/H1R5KF81,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1369,N8R5KF82,HULFT,/CDTHULFT.KF.FTPLIB93/H1R5KF82,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1370,N8R5KF83,HULFT,/CDTHULFT.KF.FTPLIB94/H1R5KF83,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1371,N8R5KF84,HULFT,/CDTHULFT.KF.FTPLIB95/H1R5KF84,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1372,N8R5KF85,HULFT,/CDTHULFT.KF.FTPLIB96/H1R5KF85,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1373,N8R5KF86,HULFT,/CDTHULFT.KF.FTPLIB97/H1R5KF86,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1374,N8R5KF87,HULFT,/CDTHULFT.KF.FTPLIB98/H1R5KF87,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1375,N8R5KF88,HULFT,/CDTHULFT.KF.FTPLIB99/H1R5KF88,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1376,N8R5KF89,HULFT,/CDTHULFT.KF.FTPLIBA0/H1R5KF89,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1377,N8R5KF90,HULFT,/CDTHULFT.KF.FTPLIBA1/H1R5KF90,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1378,N8R5KF91,HULFT,/CDTHULFT.KF.FTPLIBA2/H1R5KF91,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1379,N8R5KF92,HULFT,/CDTHULFT.KF.FTPLIBA3/H1R5KF92,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
